"Name","Code","Last","Change","%","Vol","Buy Vol","Buy Price","Sell Price","Sell Vol","Open","High","Low","Previous Close","Value","Sector","Remarks","Timestamp"
"Lyxor HangSeng10US$@","A9B","2.52","-0.08","-3.1746032","33.25","100.0","2.51","2.53","98.22","2.6","2.6","2.5","2.6","85189.0","8",,"2011-08-10 15:02:02",
"Lyxor IndiaNifty 10@","FC6","13.89","0.0","0.0","2.12","10.0","13.82","13.94","10.0","14.0","14.0","13.89","13.89","29648.0","8",,"2011-08-10 15:02:02",
"Lyxor Japan 10US$@","CW4","1.024","0.01","0.97656244","23.2","0.15","1.015","1.027","64.8","1.024","1.024","1.018","1.014","23738.0","8",,"2011-08-10 15:02:02",
"Lyxor Korea 10US$@","AO9","4.63","-0.24","-5.183585","131.36","12.5","4.63","4.71","12.5","4.76","4.76","4.62","4.87","613956.0","8",,"2011-08-10 15:02:02",
"Lyxor LATAM 10US$@","H1O","7.34","-0.1","-1.3623978","42.5","3.3","7.25","7.36","7.5","7.29","7.37","7.29","7.44","311560.0","8",,"2011-08-10 15:02:02",
"Lyxor Malaysia10US$@","G1M","9.0","-0.01","-0.11111111","97.97","10.0","8.94","9.06","10.0","8.89","9.04","8.89","9.01","881383.0","8",,"2011-08-10 15:02:02",
"Lyxor MSIndia 10US$@","G1N","14.85","-1.11","-7.474747","16.6","25.0","14.78","14.89","20.0","14.94","14.94","14.82","15.96","246350.0","8",,"2011-08-10 15:02:02",
"Lyxor Nasdaq 10US$@","H1Q","0.0","0.0","0.0","0.0","40.0","8.62","8.67","40.0","0.0","0.0","0.0","8.81","0.0","8",,"2011-08-10 15:02:02",
"Lyxor Russia 10US$@","JC7","0.0","0.0","0.0","0.0","7.5","4.27","0.0","0.0","0.0","0.0","0.0","5.01","0.0","8",,"2011-08-10 15:02:02",
"Lyxor Taiwan 10US$@","A9A","0.964","0.0080","0.8298755","6.1","100.0","0.969","0.972","13.0","0.959","0.964","0.959","0.956","5874.0","8",,"2011-08-10 15:02:02",
"Lyxor US DJIA 10US$@","JC6","11.38","-0.96","-8.435852","1.77","14.5","11.4","11.45","15.0","11.46","11.46","11.38","12.34","20190.0","8",,"2011-08-10 15:02:02",
"Lyxor World 10US$@","H1P","1.18","0.0","0.0","0.69","10.0","1.165","1.182","9.31","1.18","1.18","1.18","1.18","814.0","8",,"2011-08-10 15:02:02",
"M Devt","N14","0.0","0.0","0.0","0.0","222.0","0.024","0.03","222.0","0.0","0.0","0.0","0.03","0.0","A",,"2011-08-10 15:02:02",
"M1","B2F","2.42","-0.01","-0.41322312","1492.0","308.0","2.41","2.42","17.0","2.5","2.53","2.39","2.43","3622110.0","7",,"2011-08-10 15:02:02",
"MacCookPSF","A0P","0.147","0.0","0.0","64.0","30.0","0.147","0.157","30.0","0.145","0.147","0.145","0.147","9348.0","9",,"2011-08-10 15:02:02",
"MacqIntInfra","M41","0.545","-0.01","-1.8348624","3347.0","43.0","0.545","0.55","5473.0","0.555","0.56","0.545","0.555","1843125.0","7","CD","2011-08-10 15:02:02",
"Magnus","576","0.014","-0.0020","-14.285714","110.0","3589.0","0.014","0.015","145.0","0.014","0.014","0.014","0.016","1540.0","A",,"2011-08-10 15:02:02",
"Malacca Trust","5TH","0.199","0.0090","4.522613","155.0","130.0","0.191","0.199","95.0","0.195","0.205","0.195","0.19","30995.0","8",,"2011-08-10 15:02:02",
"ManhattanRes","L02","1.02","-0.01","-0.98039216","497.0","10.0","1.01","1.02","15.0","1.05","1.065","1.01","1.03","514260.0","7",,"2011-08-10 15:02:02",
"Mann Seng","5QR","0.0","0.0","0.0","0.0","10.0","0.152","0.2","10.0","0.0","0.0","0.0","0.2","0.0","2",,"2011-08-10 15:02:02",
"ManOri US$","M04","1.78","0.06","3.3707867","261.0","57.0","1.77","1.79","12.0","1.75","1.8","1.74","1.72","459855.0","6","CD","2011-08-10 15:02:02",
"MapletreeCom","N2IU","0.82","-0.0050","-0.6097561","5832.0","996.0","0.82","0.825","194.0","0.845","0.85","0.82","0.825","4861070.0","9",,"2011-08-10 15:02:02",
"MapletreeInd","ME8U","1.125","-0.01","-0.8888889","3629.0","203.0","1.12","1.125","40.0","1.135","1.15","1.115","1.135","4130700.0","9",,"2011-08-10 15:02:02",
"MapletreeLog","M44U","0.88","0.01","1.1363636","2140.0","125.0","0.875","0.88","158.0","0.87","0.895","0.87","0.87","1882495.0","9",,"2011-08-10 15:02:02",
"MapleTLog.ES.1108@","OQ0","0.0","0.0","0.0","0.0","35.0","0.865","0.885","35.0","0.0","0.0","0.0","0.0","0.0","5",,"2011-08-10 15:02:02",
"Marco Polo","5LY","0.34","-0.01","-2.9411764","336.0","154.0","0.34","0.345","96.0","0.36","0.36","0.34","0.35","116320.0","7",,"2011-08-10 15:02:02",
"Maruwa 100 Yen1k","M12","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2",,"2011-08-10 15:02:02",
"Mary Chia","5OX","0.1","-0.02","-20.0","50.0","1.0","0.1","0.11","50.0","0.1","0.1","0.1","0.12","5000.0","A",,"2011-08-10 15:02:02",
"Matex","M15","0.0","0.0","0.0","0.0","100.0","0.053","0.07","78.0","0.0","0.0","0.0","0.053","0.0","2",,"2011-08-10 15:02:02",
"Maveric","553","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.61","0.0","2",,"2011-08-10 15:02:02",
"MDR","A27","0.0060","0.0","0.0","28100.0","46340.0","0.0050","0.0060","1860.0","0.0060","0.0060","0.0060","0.0060","168600.0","A",,"2011-08-10 15:02:02",
"Medi-Flex","5FF","0.075","-0.0050","-6.6666665","30.0","45.0","0.07","0.095","43.0","0.075","0.075","0.075","0.08","2250.0","2",,"2011-08-10 15:02:02",
"Medtecs","546","0.073","0.0010","1.369863","1.0","1.0","0.072","0.073","7.0","0.073","0.073","0.073","0.072","73.0","2",,"2011-08-10 15:02:02",
"Megachem","5DS","0.0","0.0","0.0","0.0","4.0","0.175","0.21","10.0","0.0","0.0","0.0","0.195","0.0","4",,"2011-08-10 15:02:02",
"Meghmani SDS","M30","0.0","0.0","0.0","0.0","500.0","0.125","0.16","5.0","0.0","0.0","0.0","0.14","0.0","2",,"2011-08-10 15:02:02",
"Meiban Gp","M24","0.275","-0.0050","-1.8181818","879.0","50.0","0.275","0.28","20.0","0.28","0.28","0.27","0.28","239855.0","2",,"2011-08-10 15:02:02",
"MemstarT","5MS","0.044","-0.0010","-2.2727273","6411.0","235.0","0.043","0.044","341.0","0.045","0.046","0.043","0.045","283311.0","2",,"2011-08-10 15:02:02",
"Memtech","M26","0.12","0.0","0.0","19.0","8.0","0.11","0.138","20.0","0.12","0.12","0.12","0.12","2280.0","2",,"2011-08-10 15:02:02",
"Mencast","5NF","0.57","0.0050","0.877193","158.0","150.0","0.565","0.57","37.0","0.57","0.58","0.57","0.565","90210.0","2",,"2011-08-10 15:02:02",
"Mercator","EE6","0.166","-0.0010","-0.60240966","455.0","11.0","0.166","0.167","76.0","0.17","0.17","0.165","0.167","75880.0","7",,"2011-08-10 15:02:02",
"Mermaid","DU4","0.31","0.0","0.0","1623.0","45.0","0.305","0.31","114.0","0.32","0.32","0.31","0.31","513760.0","A",,"2011-08-10 15:02:02",
"Metal Comp","5DX","0.0","0.0","0.0","0.0","234.0","0.039","0.05","191.0","0.0","0.0","0.0","0.04","0.0","2",,"2011-08-10 15:02:02",
"MetaxEngg","5HV","0.042","-0.0080","-19.047619","240.0","125.0","0.043","0.058","50.0","0.05","0.05","0.042","0.05","10974.0","A",,"2011-08-10 15:02:02",
"MetroHldg","M01","0.73","-0.02","-2.739726","1042.0","109.0","0.73","0.735","11.0","0.755","0.755","0.735","0.75","777075.0","4","CD","2011-08-10 15:02:02",
"Mewah","MV4","0.625","-0.015","-2.4","1289.0","147.0","0.625","0.63","298.0","0.65","0.655","0.62","0.64","820585.0","2",,"2011-08-10 15:02:02",
"MFG ADR 10US$","N6DD","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.99","0.0","8",,"2011-08-10 15:02:02",
"MFS Tech","5BM","0.0","0.0","0.0","0.0","35.0","0.06","0.1","555.0","0.0","0.0","0.0","0.1","0.0","2",,"2011-08-10 15:02:02",
"Micro-Mech","5DD","0.43","-0.02","-4.6511626","85.0","20.0","0.425","0.43","5.0","0.43","0.43","0.43","0.45","36550.0","2",,"2011-08-10 15:02:02",
"Mirach Ener","C68","0.1","-0.018","-18.0","22.0","83.0","0.1","0.115","20.0","0.1","0.105","0.1","0.118","2225.0","A",,"2011-08-10 15:02:02",
"Miyoshi","M03","0.0","0.0","0.0","0.0","90.0","0.05","0.089","90.0","0.0","0.0","0.0","0.093","0.0","2",,"2011-08-10 15:02:02",
"MIDAS","5EN","0.435","0.0","0.0","19561.0","550.0","0.435","0.44","840.0","0.45","0.46","0.435","0.435","8705310.0","2",,"2011-08-10 15:02:02",
"MIDAS.ES.1108@","OP9","0.0","0.0","0.0","0.0","5.0","0.4","0.445","35.0","0.0","0.0","0.0","0.0","0.0","5",,"2011-08-10 15:02:02",
"MITech","M11","0.0","0.0","0.0","0.0","20.0","0.09","0.095","100.0","0.0","0.0","0.0","0.083","0.0","2",,"2011-08-10 15:02:02",
"Moya Asia","5BT","0.07","-0.0040","-5.714286","475.0","45.0","0.07","0.073","36.0","0.073","0.073","0.07","0.074","34370.0","A",,"2011-08-10 15:02:02",
"MR ADR 10US$+","K3QD","0.0","0.0","0.0","0.0","2.25","22.9","0.0","0.0","0.0","0.0","0.0","27.0","0.0","A",,"2011-08-10 15:02:02",
"MSC 100","NC9","0.0","0.0","0.0","0.0","4.2","1.61","1.7","3.0","0.0","0.0","0.0","1.71","0.0","C",,"2011-08-10 15:02:02",
"MTQ Corp","M05","0.85","-0.04","-4.705882","24.0","12.0","0.85","0.9","4.0","0.855","0.855","0.85","0.89","20430.0","2",,"2011-08-10 15:02:02",
"MTU ADR 10US$","N5YD","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.1","0.0","8",,"2011-08-10 15:02:02",
"MultiChem","M06","0.0","0.0","0.0","0.0","25.0","0.117","0.146","64.0","0.0","0.0","0.0","0.126","0.0","2",,"2011-08-10 15:02:02",
"Mun Siong","MF6","0.13","-0.0030","-2.3076925","303.0","10.0","0.113","0.131","12.0","0.135","0.135","0.13","0.133","40443.0","A",,"2011-08-10 15:02:02",
"Murata 100 Yen1k","M20","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2",,"2011-08-10 15:02:02",
"N507100A 120401 10","7PKS","0.0","0.0","0.0","0.0","0.5","102.495","102.625","0.5","0.0","0.0","0.0","102.471","0.0","5",,"2011-08-10 15:02:02",
"N507101E 121001 10","7PLS","0.0","0.0","0.0","0.0","0.5","103.449","103.739","0.5","0.0","0.0","0.0","102.928","0.0","5",,"2011-08-10 15:02:02",
"N508100V 130401 10","3LKS","0.0","0.0","0.0","0.0","0.5","102.874","103.229","0.5","0.0","0.0","0.0","102.75","0.0","5",,"2011-08-10 15:02:02",
"N509100N 141001 10","3UHS","0.0","0.0","0.0","0.0","0.5","103.761","104.191","0.5","0.0","0.0","0.0","103.007","0.0","5",,"2011-08-10 15:02:02",
"N511100W 160401 10","OM1S","0.0","0.0","0.0","0.0","0.5","103.168","103.628","0.5","0.0","0.0","0.0","102.182","0.0","5",,"2011-08-10 15:02:02",
"N708100S 150701 10","3LLS","0.0","0.0","0.0","0.0","0.5","109.652","110.052","0.5","0.0","0.0","0.0","109.258","0.0","5",,"2011-08-10 15:02:02",
"N710100Z 170401 10","OM2S","0.0","0.0","0.0","0.0","0.5","109.483","110.333","0.5","0.0","0.0","0.0","106.83","0.0","5",,"2011-08-10 15:02:02",
"Nam Cheong","N4E","0.136","-0.01","-7.3529406","1185.0","12.0","0.136","0.138","20.0","0.14","0.144","0.134","0.146","166029.0","2",,"2011-08-10 15:02:02",
"NamLee","G0I","0.295","0.03","10.169492","1.0","15.0","0.215","0.28","141.0","0.295","0.295","0.295","0.265","295.0","2",,"2011-08-10 15:02:02",
"NatCool","5IF","0.126","0.02","15.873015","4.0","24.0","0.111","0.136","30.0","0.126","0.126","0.126","0.106","504.0","A",,"2011-08-10 15:02:02",
"NeraTel","N01","0.345","-0.0050","-1.4492754","406.0","335.0","0.345","0.35","94.0","0.35","0.35","0.345","0.35","141610.0","A",,"2011-08-10 15:02:02",
"NetPac","5QY","0.0","0.0","0.0","0.0","30.0","0.028","0.037","300.0","0.0","0.0","0.0","0.035","0.0","2",,"2011-08-10 15:02:02",
"New Toyo","N08","0.21","0.0","0.0","138.0","90.0","0.21","0.215","10.0","0.21","0.21","0.205","0.21","28890.0","2",,"2011-08-10 15:02:02",
"New Wave","5FX","0.01","0.0","0.0","1540.0","7799.0","0.0090","0.01","3966.0","0.0090","0.01","0.0090","0.01","15300.0","A",,"2011-08-10 15:02:02",
"NewLakeside","5EG","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.0","2",,"2011-08-10 15:02:02",
"NexGenSCom^","B07","0.025","-0.0010","-4.0","4124.0","2594.0","0.024","0.025","594.0","0.025","0.026","0.024","0.026","102138.0","4",,"2011-08-10 15:02:02",
"NEL","597","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.04","0.0","4",,"2011-08-10 15:02:02",
"NH Ceram","5AC","0.0","0.0","0.0","0.0","150.0","0.047","0.05","6.0","0.0","0.0","0.0","0.045","0.0","4",,"2011-08-10 15:02:02",
"Nico Steel","5GF","0.0","0.0","0.0","0.0","80.0","0.07","0.075","60.0","0.0","0.0","0.0","0.07","0.0","4",,"2011-08-10 15:02:02",
"Nippecraft","N32","0.0","0.0","0.0","0.0","46.0","0.039","0.045","30.0","0.0","0.0","0.0","0.042","0.0","2",,"2011-08-10 15:02:02",
"Nobel Des","547","0.32","0.01","3.125","233.0","18.0","0.315","0.325","32.0","0.315","0.325","0.315","0.31","74145.0","A",,"2011-08-10 15:02:02",
"Noble Grp","N21","1.52","-0.015","-0.9868421","42412.0","66.0","1.52","1.525","214.0","1.595","1.595","1.515","1.535","6.5900872E7","4",,"2011-08-10 15:02:02",
"Noble Grp.ES.1108@","OP7","1.565","-0.065","-4.1533546","4.0","3.0","1.51","1.53","15.0","1.565","1.565","1.565","1.63","6260.0","5",,"2011-08-10 15:02:02",
"Noel","543","0.0","0.0","0.0","0.0","5.0","0.165","0.18","5.0","0.0","0.0","0.0","0.18","0.0","4",,"2011-08-10 15:02:02",
"Nomura Yen1k","N33","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.99","0.0","8",,"2011-08-10 15:02:02",
"Nordic","MR7","0.14","-0.0080","-5.714286","279.0","48.0","0.133","0.144","118.0","0.152","0.152","0.131","0.148","38370.0","A",,"2011-08-10 15:02:02",
"Novo Gp","MR8","0.285","-0.0050","-1.754386","4.0","22.0","0.285","0.29","29.0","0.29","0.29","0.285","0.29","1145.0","4","CD","2011-08-10 15:02:02",
"NOL","N03","1.21","-0.04","-3.305785","13929.0","339.0","1.205","1.21","233.0","1.26","1.285","1.205","1.25","1.717151E7","7",,"2011-08-10 15:02:02",
"NOL.ES.1108@","OP8","0.0","0.0","0.0","0.0","15.0","1.195","1.225","15.0","0.0","0.0","0.0","1.435","0.0","5",,"2011-08-10 15:02:02",
"NSL","N02","1.26","-0.01","-0.7936508","75.0","18.0","1.26","1.275","3.0","1.28","1.28","1.26","1.27","95100.0","1",,"2011-08-10 15:02:02",
"Ntegrator","5HC","0.0","0.0","0.0","0.0","300.0","0.019","0.023","231.0","0.0","0.0","0.0","0.021","0.0","A",,"2011-08-10 15:02:02",
"NTES ADR 10US$+","K3MD","0.0","0.0","0.0","0.0","1.87","44.98","0.0","0.0","0.0","0.0","0.0","46.96","0.0","A",,"2011-08-10 15:02:02",
"NX02100S 120701 10","OM6S","0.0","0.0","0.0","0.0","0.5","103.318","103.498","0.5","0.0","0.0","0.0","103.289","0.0","5",,"2011-08-10 15:02:02",
"NX03100Z 130701 10","OM4S","0.0","0.0","0.0","0.0","0.5","104.075","104.46","0.5","0.0","0.0","0.0","103.953","0.0","5",,"2011-08-10 15:02:02",
"NX04100F 140701 10","OM3S","0.0","0.0","0.0","0.0","0.5","109.793","110.213","0.5","0.0","0.0","0.0","109.714","0.0","5",,"2011-08-10 15:02:02",
"NX09100W 190601 10","3UIS","0.0","0.0","0.0","0.0","0.5","108.512","109.412","0.5","0.0","0.0","0.0","104.523","0.0","5",,"2011-08-10 15:02:02",
"NX11100X 210601 10","OM0S","0.0","0.0","0.0","0.0","0.5","104.461","105.311","0.5","0.0","0.0","0.0","100.358","0.0","5",,"2011-08-10 15:02:02",
"NY01100F 160901 10","OM7S","0.0","0.0","0.0","0.0","0.5","117.102","118.002","0.5","0.0","0.0","0.0","117.131","0.0","5",,"2011-08-10 15:02:02",
"NY03100A 180901 10","OM5S","121.865","3.443","2.8252575","1.1","0.4","121.015","122.015","0.5","121.015","121.865","121.015","118.422","133941.0","5",,"2011-08-10 15:02:02",
"NY05100N 200901 10","6SUS","0.0","0.0","0.0","0.0","0.5","114.505","115.275","0.5","0.0","0.0","0.0","114.39","0.0","5",,"2011-08-10 15:02:02",
"NY07100X 220901 10","7PMS","113.718","1.359","1.1950614","1.0","0.5","112.518","114.068","0.5","113.668","113.718","113.668","112.359","113693.0","5",,"2011-08-10 15:02:02",
"NY09100H 240901 10","3UJS","110.236","0.549","0.49802244","0.5","0.5","110.211","111.35","0.5","110.236","110.236","110.236","109.687","55118.0","5",,"2011-08-10 15:02:02",
"NZ07100S 270301 10","7QQS","117.288","2.178","1.8569674","2.2","0.5","115.588","0.0","0.0","115.638","117.288","115.638","115.11","257078.0","5",,"2011-08-10 15:02:02",
"NZ10100F 300901 10","OL9S","108.055","0.902","0.8347601","4.5","0.5","106.255","108.255","0.5","106.655","107.755","106.455","107.153","481411.0","5",,"2011-08-10 15:02:02",
"Oakwell","584","0.049","0.0","0.0","2783.0","40.0","0.048","0.049","257.0","0.053","0.053","0.048","0.049","138164.0","4",,"2011-08-10 15:02:02",
"Ocean Int^","O30","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.015","0.0","2",,"2011-08-10 15:02:02",
"Ocean Sky","O05","0.115","0.0010","0.8695652","191.0","205.0","0.115","0.13","25.0","0.118","0.118","0.115","0.114","22267.0","2",,"2011-08-10 15:02:02",
"Oceanus","579","0.145","0.0010","0.6896552","3823.0","476.0","0.145","0.146","405.0","0.15","0.152","0.145","0.144","564897.0","4",,"2011-08-10 15:02:02",
"OCBC Bk","O39","9.02","-0.14","-1.5521064","12769.0","159.0","9.01","9.02","116.0","9.2","9.25","9.0","9.16","1.16266112E8","8","CD","2011-08-10 15:02:02",
"OCBC Bk 4.2%NCPS","O15","1.015","0.0","0.0","70.0","50.0","1.015","1.02","99.0","1.015","1.015","1.015","1.015","71050.0","8",,"2011-08-10 15:02:02",
"OCBC Bk 4.5%NCPS 100","O16","101.8","0.1","0.09823182","3.0","0.3","101.7","102.0","0.3","101.7","102.7","101.7","101.7","306452.0","8",,"2011-08-10 15:02:02",
"OCBC Bk 5.1%NCPS 100","F4B","105.02","0.22","0.20948392","9.1","0.1","104.92","105.02","0.3","104.8","105.9","104.8","104.8","956656.0","8",,"2011-08-10 15:02:02",
"OCBC Bk.ES.1108@","OP5","0.0","0.0","0.0","0.0","1.0","9.0","9.07","4.0","0.0","0.0","0.0","9.48","0.0","5","CD","2011-08-10 15:02:02",
"OCC 3.93% NCPS 10","O31","98.5","0.09","0.09137056","1.0","0.26","98.5","98.6","0.3","98.5","98.6","98.45","98.41","98505.0","8",,"2011-08-10 15:02:02",
"OCC 5.1% NCPS 100","GG0","104.86","-0.05","-0.047682624","12.4","0.3","104.86","104.9","0.2","105.0","105.1","104.8","104.91","1301101.0","8",,"2011-08-10 15:02:02",
"OGL Resources A$","O02","0.0","0.0","0.0","0.0","100.0","0.07","0.0","0.0","0.0","0.0","0.0","0.1","0.0","B",,"2011-08-10 15:02:02",
"OKP","5CF","0.57","-0.02","-3.508772","607.0","216.0","0.57","0.575","46.0","0.585","0.59","0.57","0.59","351455.0","3","XD","2011-08-10 15:02:02",
"Olam","O32","2.32","-0.06","-2.586207","12653.0","95.0","2.32","2.33","95.0","2.39","2.45","2.32","2.38","3.031434E7","4",,"2011-08-10 15:02:02",
"Olam 100","OL8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.66","0.0","4",,"2011-08-10 15:02:02",
"Olam.ES.1108@","OP6","0.0","0.0","0.0","0.0","12.0","2.31","2.36","12.0","0.0","0.0","0.0","0.0","0.0","5",,"2011-08-10 15:02:02",
"OldChangK","5ML","0.0","0.0","0.0","0.0","1.0","0.3","0.325","8.0","0.0","0.0","0.0","0.31","0.0","2",,"2011-08-10 15:02:02",
"OmegaNav 50","O57","0.33","-0.06","-18.181818","156.0","11.0","0.33","0.45","1.0","0.33","0.33","0.33","0.39","51480.0","7",,"2011-08-10 15:02:02",
"Oniontech","5HG","0.0","0.0","0.0","0.0","30.0","0.028","0.035","30.0","0.0","0.0","0.0","0.038","0.0","A",,"2011-08-10 15:02:02",
"OrchardP","O10","1.535","-0.045","-2.931596","1029.0","16.0","1.53","1.54","18.0","1.605","1.625","1.53","1.58","1633995.0","9",,"2011-08-10 15:02:02",
"OrientFood","5FI","0.0","0.0","0.0","0.0","24.0","0.072","0.083","50.0","0.0","0.0","0.0","0.083","0.0","2",,"2011-08-10 15:02:02",
"Ossia","O08","0.125","-0.0030","-2.4","122.0","8.0","0.125","0.126","20.0","0.125","0.125","0.124","0.128","15248.0","4",,"2011-08-10 15:02:02",
"OSIM","O23","1.195","0.015","1.2552301","3642.0","67.0","1.195","1.2","45.0","1.215","1.275","1.19","1.18","4476235.0","4","CD","2011-08-10 15:02:02",
"Otto Marine","G4F","0.153","0.0","0.0","467.0","415.0","0.15","0.155","16.0","0.155","0.162","0.153","0.153","73130.0","2",,"2011-08-10 15:02:02",
"Ouhua","AJ2","0.036","-0.0040","-11.111112","10.0","210.0","0.036","0.04","66.0","0.036","0.036","0.036","0.04","360.0","4",,"2011-08-10 15:02:02",
"OUE Ltd","LJ3","2.58","-0.1","-3.8759692","1392.0","19.0","2.57","2.58","13.0","2.68","2.73","2.55","2.68","3620050.0","6","CD","2011-08-10 15:02:02",
"Oxley","5SC","0.315","-0.0050","-1.5873016","870.0","100.0","0.315","0.32","46.0","0.32","0.32","0.305","0.32","270750.0","9",,"2011-08-10 15:02:02",
"Pac Andes","P11","0.215","0.0","0.0","4333.0","744.0","0.21","0.215","218.0","0.215","0.225","0.21","0.215","943525.0","2",,"2011-08-10 15:02:02",
"Pac Cent","P15","0.167","-0.0090","-5.3892217","218.0","21.0","0.167","0.172","20.0","0.178","0.179","0.167","0.176","37492.0","8",,"2011-08-10 15:02:02",
"Pacific HC","P47","0.128","-0.0030","-2.34375","278.0","50.0","0.125","0.128","27.0","0.13","0.13","0.128","0.131","35646.0","A",,"2011-08-10 15:02:02",
"PacShipTr US$","P48U","0.335","-0.0050","-1.4925373","251.0","327.0","0.33","0.335","14.0","0.33","0.345","0.33","0.34","84310.0","7",,"2011-08-10 15:02:02",
"Pan Asian","5EW","0.08","-0.0050","-6.25","5.0","15.0","0.075","0.09","14.0","0.08","0.08","0.08","0.085","400.0","4",,"2011-08-10 15:02:02",
"Pan Hong","P36","0.0","0.0","0.0","0.0","10.0","0.315","0.38","3.0","0.0","0.0","0.0","0.36","0.0","9",,"2011-08-10 15:02:02",
"Pan Pacific","H49","1.71","-0.03","-1.754386","28.0","6.0","1.71","1.72","5.0","1.68","1.72","1.68","1.74","47750.0","6",,"2011-08-10 15:02:02",
"PanUnited","P52","0.44","-0.015","-3.409091","179.0","15.0","0.435","0.44","40.0","0.455","0.455","0.44","0.455","80580.0","4",,"2011-08-10 15:02:02",
"PCA Tech","P06","0.125","0.0","0.0","11.0","10.0","0.116","0.125","11.0","0.125","0.125","0.125","0.125","1375.0","2",,"2011-08-10 15:02:02",
"PCI","P19","0.0","0.0","0.0","0.0","25.0","0.375","0.45","12.0","0.0","0.0","0.0","0.45","0.0","2",,"2011-08-10 15:02:02",
"Penguin","P13","0.075","-0.0040","-5.333333","508.0","30.0","0.073","0.074","82.0","0.08","0.08","0.075","0.079","40210.0","7",,"2011-08-10 15:02:02",
"PerennialCRT","N9LU","0.58","-0.01","-1.724138","646.0","11.0","0.57","0.58","91.0","0.585","0.585","0.58","0.59","377015.0","9",,"2011-08-10 15:02:02",
"Pertama","P22","0.645","0.0","0.0","70.0","3.0","0.645","0.65","34.0","0.645","0.645","0.645","0.645","45150.0","4",,"2011-08-10 15:02:02",
"Petra","P34","1.8","-0.1","-5.555556","343.0","56.0","1.8","1.85","1.0","1.8","1.8","1.7","1.9","616140.0","2",,"2011-08-10 15:02:02",
"PEC","IX2","0.92","0.0050","0.54347825","863.0","11.0","0.92","0.925","27.0","0.92","0.94","0.92","0.915","801745.0","A",,"2011-08-10 15:02:02",
"PFood","P05","0.74","0.01","1.3513514","1999.0","107.0","0.735","0.74","40.0","0.7","0.74","0.68","0.73","1450890.0","2",,"2011-08-10 15:02:02",
"Pharmesis","P31","0.0","0.0","0.0","0.0","75.0","0.022","0.049","71.0","0.0","0.0","0.0","0.031","0.0","2",,"2011-08-10 15:02:02",
"PKX ADR 10US$","N5ZD","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","101.62","0.0","2",,"2011-08-10 15:02:02",
